"Supplementary Table S10. Read-level sensitivity of different model architectures on variable-length reads simulated from 3,269 MAGs excluded from training",,,,,,,
MAG_ID_ENA,ResNet-like CNN,CNN + LSTM,Seq2species,Embed + Pool,Embed + CNN,Embed + LSTM,Embed + LSTM + Attention
MAG-GUT84793,0.000,0.000,0.000,0.031,0.003,0.099,0.372
MAG-GUT84803,0.000,0.000,0.000,0.005,0.000,0.038,0.217
MAG-GUT84856,0.000,0.000,0.000,0.033,0.006,0.096,0.280
MAG-GUT84859,0.000,0.000,0.000,0.033,0.000,0.118,0.489
MAG-GUT84909,0.000,0.000,0.000,0.020,0.000,0.060,0.347
MAG-GUT84961,0.000,0.000,0.000,0.016,0.000,0.153,0.531
MAG-GUT85016,0.000,0.002,0.000,0.004,0.003,0.012,0.204
MAG-GUT85046,0.000,0.001,0.000,0.002,0.000,0.011,0.206
MAG-GUT85059,0.000,0.000,0.000,0.002,0.000,0.010,0.205
MAG-GUT85068,0.000,0.001,0.000,0.001,0.000,0.011,0.219
MAG-GUT85070,0.000,0.000,0.000,0.065,0.005,0.216,0.544
MAG-GUT85090,0.000,0.000,0.000,0.041,0.001,0.142,0.612
MAG-GUT85104,0.000,0.000,0.000,0.073,0.002,0.196,0.680
MAG-GUT85118,0.000,0.000,0.000,0.004,0.000,0.031,0.286
MAG-GUT85125,0.000,0.002,0.016,0.173,0.035,0.257,0.427
MAG-GUT85133,0.000,0.000,0.000,0.015,0.000,0.081,0.289
MAG-GUT85136,0.000,0.000,0.000,0.010,0.001,0.049,0.356
MAG-GUT85141,0.000,0.000,0.004,0.106,0.040,0.189,0.427
MAG-GUT8521,0.000,0.000,0.000,0.023,0.005,0.069,0.199
MAG-GUT8523,0.000,0.000,0.000,0.058,0.005,0.121,0.317
MAG-GUT85260,0.000,0.000,0.000,0.005,0.000,0.032,0.306
MAG-GUT85264,0.000,0.000,0.000,0.002,0.001,0.010,0.217
MAG-GUT8529,0.000,0.002,0.015,0.230,0.070,0.332,0.521
MAG-GUT85312,0.000,0.000,0.000,0.012,0.006,0.077,0.210
MAG-GUT8531,0.000,0.002,0.015,0.166,0.035,0.246,0.398
MAG-GUT85378,0.000,0.000,0.000,0.018,0.000,0.068,0.392
MAG-GUT85381,0.000,0.000,0.000,0.007,0.000,0.036,0.328
MAG-GUT85458,0.000,0.000,0.000,0.006,0.000,0.038,0.338
MAG-GUT85462,0.000,0.001,0.000,0.301,0.067,0.445,0.706
MAG-GUT85491,0.000,0.000,0.000,0.019,0.001,0.070,0.381
MAG-GUT85493,0.000,0.000,0.000,0.006,0.001,0.037,0.302
MAG-GUT85568,0.000,0.000,0.000,0.020,0.000,0.070,0.402
MAG-GUT85578,0.000,0.000,0.000,0.006,0.000,0.035,0.313
MAG-GUT85582,0.000,0.000,0.000,0.018,0.000,0.073,0.388
MAG-GUT85601,0.000,0.000,0.000,0.213,0.028,0.403,0.585
MAG-GUT85677,0.000,0.000,0.000,0.017,0.001,0.118,0.409
MAG-GUT85702,0.000,0.000,0.000,0.291,0.069,0.425,0.680
MAG-GUT85763,0.000,0.000,0.000,0.005,0.001,0.030,0.259
MAG-GUT85785,0.000,0.000,0.000,0.006,0.000,0.037,0.317
MAG-GUT85792,0.000,0.000,0.000,0.005,0.000,0.036,0.304
MAG-GUT85822,0.000,0.000,0.000,0.004,0.000,0.036,0.308
MAG-GUT85843,0.000,0.000,0.000,0.005,0.001,0.033,0.285
MAG-GUT85846,0.000,0.000,0.000,0.016,0.000,0.146,0.531
MAG-GUT85866,0.000,0.000,0.000,0.003,0.000,0.030,0.271
MAG-GUT85881,0.000,0.000,0.002,0.050,0.004,0.137,0.448
MAG-GUT85904,0.000,0.000,0.000,0.000,0.000,0.006,0.157
MAG-GUT85906,0.000,0.000,0.001,0.143,0.037,0.328,0.610
MAG-GUT85919,0.000,0.000,0.000,0.000,0.000,0.009,0.156
MAG-GUT85926,0.000,0.001,0.003,0.079,0.004,0.180,0.491
MAG-GUT85992,0.000,0.000,0.000,0.160,0.026,0.238,0.434
MAG-GUT86091,0.000,0.000,0.000,0.035,0.000,0.102,0.488
MAG-GUT86112,0.000,0.000,0.000,0.014,0.002,0.032,0.272
MAG-GUT8612,0.000,0.000,0.000,0.004,0.001,0.018,0.060
MAG-GUT86199,0.000,0.000,0.000,0.005,0.000,0.028,0.278
MAG-GUT86276,0.000,0.003,0.014,0.370,0.130,0.618,0.854
MAG-GUT86281,0.000,0.000,0.001,0.005,0.000,0.033,0.287
MAG-GUT86329,0.000,0.000,0.000,0.131,0.023,0.215,0.392
MAG-GUT86338,0.000,0.000,0.000,0.005,0.000,0.032,0.295
MAG-GUT8633,0.000,0.000,0.000,0.004,0.000,0.029,0.256
MAG-GUT86341,0.000,0.000,0.000,0.145,0.021,0.215,0.403
MAG-GUT86352,0.000,0.000,0.000,0.319,0.074,0.449,0.711
MAG-GUT86360,0.000,0.000,0.000,0.006,0.000,0.031,0.287
MAG-GUT86368,0.000,0.000,0.000,0.003,0.002,0.012,0.205
MAG-GUT86370,0.000,0.000,0.000,0.005,0.000,0.043,0.350
MAG-GUT86385,0.000,0.000,0.000,0.005,0.000,0.034,0.298
MAG-GUT86388,0.000,0.000,0.000,0.004,0.000,0.034,0.295
MAG-GUT8640,0.000,0.000,0.000,0.012,0.001,0.040,0.201
MAG-GUT86439,0.000,0.002,0.004,0.059,0.001,0.146,0.410
MAG-GUT86504,0.000,0.000,0.000,0.069,0.000,0.205,0.546
MAG-GUT86514,0.000,0.000,0.001,0.045,0.007,0.242,0.680
MAG-GUT86544,0.000,0.000,0.000,0.073,0.007,0.148,0.389
MAG-GUT86559,0.000,0.000,0.000,0.005,0.000,0.031,0.301
MAG-GUT86569,0.000,0.000,0.000,0.000,0.000,0.010,0.205
MAG-GUT86570,0.000,0.000,0.000,0.286,0.059,0.407,0.668
MAG-GUT86606,0.000,0.000,0.000,0.061,0.003,0.249,0.594
MAG-GUT86612,0.000,0.000,0.001,0.006,0.000,0.035,0.301
MAG-GUT86613,0.000,0.000,0.000,0.028,0.000,0.098,0.469
MAG-GUT86727,0.000,0.006,0.015,0.490,0.304,0.630,0.895
MAG-GUT86747,0.000,0.002,0.000,0.142,0.034,0.304,0.625
MAG-GUT86758,0.000,0.001,0.000,0.146,0.035,0.314,0.634
MAG-GUT86853,0.000,0.002,0.007,0.176,0.032,0.405,0.737
MAG-GUT86868,0.000,0.000,0.000,0.015,0.000,0.088,0.592
MAG-GUT86870,0.000,0.000,0.000,0.062,0.003,0.173,0.590
MAG-GUT8687,0.000,0.003,0.010,0.172,0.023,0.321,0.569
MAG-GUT86935,0.000,0.003,0.008,0.170,0.032,0.397,0.735
MAG-GUT87091,0.000,0.000,0.000,0.012,0.000,0.086,0.561
MAG-GUT87133,0.000,0.001,0.000,0.033,0.001,0.098,0.468
MAG-GUT87142,0.000,0.002,0.016,0.170,0.041,0.261,0.413
MAG-GUT87208,0.000,0.003,0.007,0.177,0.028,0.407,0.739
MAG-GUT87253,0.000,0.003,0.015,0.160,0.036,0.249,0.396
MAG-GUT87297,0.000,0.002,0.008,0.174,0.031,0.402,0.741
MAG-GUT87358,0.000,0.002,0.006,0.171,0.029,0.398,0.722
MAG-GUT87407,0.000,0.000,0.000,0.004,0.003,0.042,0.298
MAG-GUT87479,0.000,0.000,0.000,0.058,0.002,0.167,0.587
MAG-GUT87486,0.000,0.000,0.000,0.015,0.000,0.093,0.583
MAG-GUT87573,0.000,0.000,0.000,0.013,0.000,0.092,0.567
MAG-GUT87575,0.000,0.000,0.000,0.056,0.001,0.167,0.577
MAG-GUT87621,0.000,0.000,0.000,0.003,0.001,0.041,0.304
MAG-GUT87674,0.000,0.000,0.000,0.003,0.001,0.041,0.301
MAG-GUT8776,0.000,0.000,0.001,0.071,0.015,0.134,0.322
MAG-GUT87793,0.000,0.002,0.007,0.171,0.031,0.403,0.731
MAG-GUT87821,0.000,0.000,0.000,0.019,0.000,0.071,0.285
MAG-GUT87828,0.000,0.000,0.000,0.016,0.000,0.082,0.568
MAG-GUT87833,0.000,0.000,0.000,0.062,0.001,0.162,0.580
MAG-GUT87851,0.000,0.000,0.001,0.031,0.001,0.094,0.441
MAG-GUT87861,0.000,0.003,0.016,0.162,0.036,0.252,0.407
MAG-GUT87873,0.000,0.000,0.000,0.020,0.000,0.072,0.283
MAG-GUT87904,0.000,0.002,0.000,0.009,0.006,0.018,0.168
MAG-GUT8790,0.000,0.000,0.000,0.049,0.000,0.125,0.350
MAG-GUT87941,0.000,0.000,0.000,0.004,0.002,0.042,0.287
MAG-GUT87994,0.000,0.000,0.000,0.011,0.009,0.017,0.168
MAG-GUT88016,0.000,0.002,0.000,0.141,0.033,0.313,0.627
MAG-GUT88052,0.000,0.000,0.000,0.065,0.003,0.262,0.613
MAG-GUT88081,0.000,0.000,0.000,0.058,0.002,0.169,0.580
MAG-GUT88085,0.000,0.000,0.000,0.013,0.000,0.090,0.597
MAG-GUT88142,0.000,0.000,0.001,0.029,0.001,0.092,0.440
MAG-GUT88218,0.000,0.000,0.000,0.013,0.000,0.095,0.592
MAG-GUT88255,0.000,0.000,0.000,0.058,0.002,0.164,0.572
MAG-GUT88257,0.000,0.000,0.000,0.016,0.000,0.096,0.600
MAG-GUT88263,0.000,0.002,0.007,0.175,0.030,0.397,0.731
MAG-GUT88291,0.000,0.003,0.006,0.178,0.031,0.410,0.747
MAG-GUT88359,0.000,0.003,0.014,0.163,0.036,0.249,0.407
MAG-GUT8839,0.000,0.002,0.015,0.169,0.039,0.253,0.401
MAG-GUT88444,0.000,0.000,0.000,0.072,0.006,0.247,0.616
MAG-GUT88477,0.000,0.001,0.001,0.028,0.001,0.093,0.458
MAG-GUT88487,0.000,0.002,0.017,0.166,0.038,0.254,0.410
MAG-GUT8851,0.000,0.000,0.000,0.023,0.005,0.087,0.419
MAG-GUT88563,0.000,0.002,0.007,0.171,0.030,0.396,0.726
MAG-GUT88626,0.000,0.002,0.007,0.176,0.031,0.414,0.754
MAG-GUT88654,0.000,0.000,0.000,0.012,0.003,0.096,0.430
MAG-GUT88679,0.000,0.000,0.000,0.014,0.000,0.094,0.592
MAG-GUT88680,0.000,0.000,0.000,0.058,0.002,0.170,0.587
MAG-GUT88709,0.000,0.000,0.001,0.011,0.002,0.095,0.431
MAG-GUT88714,0.000,0.000,0.000,0.003,0.001,0.040,0.294
MAG-GUT88733,0.000,0.000,0.000,0.004,0.002,0.044,0.296
MAG-GUT88737,0.000,0.000,0.000,0.004,0.002,0.047,0.306
MAG-GUT88746,0.000,0.001,0.001,0.031,0.001,0.099,0.481
MAG-GUT88811,0.000,0.000,0.000,0.005,0.000,0.038,0.263
MAG-GUT88824,0.000,0.001,0.014,0.161,0.040,0.239,0.397
MAG-GUT88854,0.000,0.002,0.006,0.172,0.033,0.406,0.735
MAG-GUT88862,0.000,0.000,0.000,0.014,0.000,0.093,0.574
MAG-GUT88876,0.000,0.000,0.000,0.003,0.001,0.039,0.296
MAG-GUT88891,0.000,0.003,0.006,0.175,0.029,0.408,0.734
MAG-GUT88995,0.000,0.000,0.000,0.057,0.001,0.162,0.575
MAG-GUT89009,0.000,0.003,0.008,0.173,0.029,0.395,0.728
MAG-GUT89050,0.000,0.000,0.034,0.462,0.223,0.529,0.759
MAG-GUT89068,0.000,0.000,0.000,0.003,0.001,0.037,0.286
MAG-GUT89102,0.000,0.000,0.000,0.105,0.011,0.227,0.440
MAG-GUT89162,0.000,0.000,0.010,0.170,0.101,0.292,0.502
MAG-GUT89164,0.000,0.001,0.032,0.462,0.221,0.538,0.771
MAG-GUT89179,0.000,0.000,0.000,0.004,0.002,0.042,0.295
MAG-GUT89180,0.000,0.000,0.000,0.077,0.003,0.206,0.699
MAG-GUT89204,0.000,0.000,0.000,0.004,0.002,0.042,0.292
MAG-GUT89205,0.000,0.000,0.000,0.018,0.000,0.066,0.255
MAG-GUT89206,0.000,0.000,0.000,0.078,0.003,0.212,0.707
MAG-GUT89239,0.000,0.000,0.000,0.060,0.002,0.166,0.588
MAG-GUT89244,0.000,0.001,0.034,0.456,0.216,0.531,0.756
MAG-GUT89246,0.000,0.001,0.012,0.176,0.098,0.302,0.509
MAG-GUT89255,0.000,0.000,0.000,0.089,0.008,0.185,0.380
MAG-GUT89273,0.000,0.000,0.000,0.055,0.003,0.154,0.594
MAG-GUT89279,0.000,0.000,0.000,0.075,0.003,0.198,0.672
MAG-GUT89282,0.000,0.000,0.000,0.104,0.010,0.229,0.446
MAG-GUT8928,0.000,0.003,0.017,0.179,0.037,0.262,0.433
MAG-GUT89290,0.000,0.000,0.000,0.082,0.003,0.214,0.701
MAG-GUT89291,0.000,0.000,0.000,0.017,0.000,0.064,0.258
MAG-GUT89292,0.000,0.000,0.000,0.004,0.002,0.043,0.301
MAG-GUT89309,0.000,0.000,0.000,0.090,0.010,0.193,0.371
MAG-GUT89315,0.000,0.000,0.000,0.081,0.003,0.200,0.695
MAG-GUT89317,0.000,0.000,0.000,0.004,0.002,0.040,0.296
MAG-GUT89318,0.000,0.000,0.000,0.021,0.001,0.071,0.260
MAG-GUT89323,0.000,0.000,0.000,0.280,0.106,0.455,0.682
MAG-GUT89332,0.000,0.000,0.000,0.056,0.003,0.151,0.578
MAG-GUT89335,0.000,0.000,0.000,0.085,0.009,0.180,0.363
MAG-GUT89344,0.000,0.000,0.000,0.078,0.003,0.196,0.680
MAG-GUT89353,0.000,0.000,0.000,0.075,0.003,0.209,0.700
MAG-GUT89355,0.000,0.000,0.000,0.004,0.002,0.043,0.286
MAG-GUT89356,0.000,0.000,0.000,0.018,0.000,0.064,0.254
MAG-GUT89363,0.000,0.000,0.000,0.003,0.002,0.039,0.288
MAG-GUT89364,0.000,0.000,0.000,0.034,0.003,0.085,0.286
MAG-GUT8940,0.000,0.000,0.000,0.012,0.001,0.043,0.193
MAG-GUT89413,0.000,0.000,0.000,0.004,0.002,0.039,0.269
MAG-GUT89416,0.000,0.000,0.000,0.076,0.002,0.203,0.686
MAG-GUT89571,0.000,0.000,0.000,0.074,0.002,0.199,0.678
MAG-GUT89577,0.000,0.000,0.000,0.106,0.013,0.233,0.452
MAG-GUT8958,0.000,0.000,0.000,0.005,0.000,0.027,0.249
MAG-GUT89608,0.000,0.001,0.012,0.140,0.069,0.267,0.466
MAG-GUT89668,0.000,0.000,0.000,0.058,0.002,0.152,0.592
MAG-GUT89684,0.000,0.000,0.000,0.056,0.003,0.155,0.591
MAG-GUT89695,0.000,0.000,0.000,0.059,0.003,0.143,0.588
MAG-GUT89697,0.000,0.000,0.000,0.057,0.003,0.147,0.585
MAG-GUT89717,0.000,0.000,0.000,0.018,0.000,0.064,0.260
MAG-GUT89719,0.000,0.000,0.000,0.080,0.003,0.213,0.710
MAG-GUT89720,0.000,0.000,0.000,0.004,0.002,0.040,0.300
MAG-GUT89735,0.000,0.000,0.000,0.089,0.008,0.193,0.375
MAG-GUT89747,0.000,0.000,0.000,0.103,0.009,0.225,0.451
MAG-GUT89772,0.000,0.001,0.033,0.464,0.223,0.546,0.775
MAG-GUT89784,0.000,0.001,0.013,0.171,0.101,0.294,0.506
MAG-GUT89815,0.000,0.001,0.013,0.171,0.101,0.303,0.513
MAG-GUT89816,0.000,0.001,0.034,0.460,0.222,0.533,0.765
MAG-GUT89833,0.000,0.000,0.000,0.102,0.010,0.223,0.442
MAG-GUT89836,0.000,0.000,0.000,0.088,0.008,0.187,0.376
MAG-GUT89851,0.000,0.001,0.035,0.456,0.214,0.532,0.757
MAG-GUT89852,0.000,0.001,0.012,0.165,0.096,0.293,0.504
MAG-GUT89858,0.000,0.000,0.000,0.056,0.002,0.148,0.586
MAG-GUT89860,0.000,0.000,0.000,0.057,0.003,0.152,0.583
MAG-GUT89868,0.000,0.000,0.000,0.077,0.003,0.201,0.690
MAG-GUT89896,0.000,0.000,0.000,0.079,0.002,0.200,0.682
MAG-GUT8993,0.000,0.000,0.004,0.136,0.048,0.280,0.579
MAG-GUT89941,0.000,0.000,0.000,0.058,0.002,0.160,0.574
MAG-GUT89959,0.000,0.000,0.004,0.432,0.077,0.607,0.831
MAG-GUT89992,0.000,0.000,0.000,0.004,0.002,0.038,0.285
MAG-GUT90020,0.000,0.001,0.014,0.151,0.077,0.270,0.481
MAG-GUT90054,0.000,0.001,0.014,0.146,0.075,0.273,0.475
MAG-GUT9005,0.000,0.004,0.009,0.174,0.021,0.321,0.553
MAG-GUT90064,0.000,0.000,0.000,0.004,0.001,0.037,0.304
MAG-GUT90076,0.000,0.000,0.000,0.029,0.003,0.081,0.280
MAG-GUT90077,0.000,0.000,0.000,0.003,0.001,0.043,0.293
MAG-GUT90087,0.000,0.000,0.000,0.072,0.003,0.195,0.670
MAG-GUT90090,0.000,0.000,0.000,0.103,0.011,0.233,0.450
MAG-GUT90107,0.000,0.000,0.000,0.005,0.001,0.043,0.294
MAG-GUT90108,0.000,0.000,0.000,0.017,0.000,0.067,0.254
MAG-GUT90109,0.000,0.000,0.000,0.080,0.004,0.204,0.695
MAG-GUT90127,0.000,0.000,0.000,0.003,0.001,0.041,0.287
MAG-GUT90143,0.000,0.000,0.033,0.461,0.214,0.530,0.768
MAG-GUT90165,0.000,0.000,0.000,0.080,0.002,0.214,0.706
MAG-GUT90167,0.000,0.000,0.000,0.004,0.002,0.037,0.297
MAG-GUT90168,0.000,0.000,0.000,0.020,0.000,0.065,0.261
MAG-GUT9016,0.000,0.000,0.000,0.057,0.005,0.183,0.476
MAG-GUT90189,0.000,0.000,0.000,0.005,0.002,0.041,0.290
MAG-GUT90190,0.000,0.000,0.000,0.018,0.000,0.065,0.258
MAG-GUT90191,0.000,0.000,0.000,0.081,0.002,0.207,0.701
MAG-GUT90251,0.000,0.000,0.000,0.003,0.001,0.039,0.296
MAG-GUT90266,0.000,0.000,0.000,0.004,0.001,0.041,0.299
MAG-GUT90290,0.000,0.000,0.000,0.079,0.003,0.213,0.693
MAG-GUT90291,0.000,0.000,0.000,0.004,0.002,0.042,0.300
MAG-GUT90292,0.000,0.000,0.000,0.020,0.000,0.063,0.260
MAG-GUT90323,0.000,0.000,0.000,0.075,0.002,0.204,0.689
MAG-GUT90362,0.000,0.001,0.012,0.143,0.068,0.262,0.472
MAG-GUT90367,0.000,0.000,0.000,0.031,0.004,0.076,0.275
MAG-GUT90368,0.000,0.000,0.000,0.005,0.001,0.043,0.298
MAG-GUT90390,0.000,0.000,0.000,0.003,0.001,0.040,0.300
MAG-GUT90408,0.000,0.001,0.035,0.459,0.223,0.528,0.763
MAG-GUT90429,0.000,0.000,0.000,0.003,0.001,0.041,0.297
MAG-GUT90441,0.000,0.001,0.010,0.174,0.099,0.298,0.504
MAG-GUT90442,0.000,0.000,0.033,0.464,0.214,0.537,0.762
MAG-GUT90444,0.000,0.000,0.000,0.058,0.004,0.157,0.586
MAG-GUT90475,0.000,0.000,0.000,0.058,0.003,0.149,0.580
MAG-GUT90479,0.000,0.000,0.000,0.077,0.003,0.195,0.689
MAG-GUT90502,0.000,0.000,0.000,0.074,0.003,0.199,0.676
MAG-GUT90505,0.000,0.000,0.000,0.005,0.002,0.043,0.296
MAG-GUT90506,0.000,0.000,0.000,0.078,0.002,0.212,0.706
MAG-GUT90508,0.000,0.000,0.000,0.056,0.003,0.152,0.579
MAG-GUT90581,0.000,0.000,0.000,0.060,0.003,0.155,0.589
MAG-GUT90583,0.000,0.000,0.005,0.419,0.077,0.590,0.819
MAG-GUT90598,0.000,0.000,0.000,0.004,0.002,0.039,0.290
MAG-GUT90600,0.000,0.000,0.000,0.030,0.004,0.087,0.288
MAG-GUT90614,0.000,0.001,0.011,0.166,0.095,0.297,0.511
MAG-GUT90615,0.000,0.001,0.035,0.462,0.220,0.537,0.766
MAG-GUT90630,0.000,0.000,0.000,0.004,0.002,0.039,0.292
MAG-GUT90634,0.000,0.000,0.000,0.030,0.005,0.079,0.283
MAG-GUT90636,0.000,0.000,0.000,0.004,0.002,0.039,0.294
MAG-GUT90671,0.000,0.000,0.014,0.153,0.075,0.274,0.483
MAG-GUT90675,0.000,0.001,0.011,0.151,0.072,0.271,0.481
MAG-GUT90682,0.000,0.001,0.011,0.178,0.104,0.304,0.503
MAG-GUT90683,0.000,0.000,0.034,0.458,0.222,0.537,0.770
MAG-GUT90686,0.000,0.000,0.000,0.070,0.002,0.202,0.687
MAG-GUT90694,0.000,0.000,0.000,0.103,0.011,0.217,0.434
MAG-GUT90699,0.000,0.000,0.000,0.074,0.003,0.199,0.666
MAG-GUT9069,0.000,0.000,0.000,0.005,0.000,0.032,0.282
MAG-GUT90730,0.000,0.001,0.013,0.146,0.065,0.273,0.478
MAG-GUT90775,0.000,0.001,0.013,0.148,0.070,0.261,0.476
MAG-GUT90777,0.000,0.000,0.000,0.004,0.002,0.041,0.297
MAG-GUT9085,0.000,0.000,0.002,0.051,0.003,0.135,0.430
MAG-GUT90901,0.000,0.000,0.000,0.003,0.001,0.040,0.304
MAG-GUT9090,0.000,0.000,0.000,0.022,0.000,0.074,0.383
MAG-GUT90913,0.000,0.000,0.000,0.056,0.003,0.139,0.571
MAG-GUT90941,0.000,0.001,0.013,0.156,0.076,0.278,0.488
MAG-GUT90946,0.000,0.000,0.000,0.005,0.002,0.041,0.299
MAG-GUT90947,0.000,0.000,0.000,0.019,0.000,0.069,0.258
MAG-GUT90963,0.000,0.001,0.012,0.148,0.068,0.263,0.459
MAG-GUT90975,0.000,0.000,0.000,0.004,0.002,0.043,0.299
MAG-GUT90976,0.000,0.000,0.000,0.077,0.003,0.209,0.704
MAG-GUT90977,0.000,0.000,0.000,0.018,0.000,0.068,0.253
MAG-GUT90995,0.000,0.001,0.013,0.174,0.104,0.308,0.512
MAG-GUT90996,0.000,0.001,0.032,0.466,0.220,0.540,0.778
MAG-GUT90,0.000,0.000,0.001,0.004,0.000,0.029,0.266
MAG-GUT91012,0.000,0.000,0.033,0.454,0.218,0.533,0.757
MAG-GUT91014,0.000,0.000,0.012,0.179,0.105,0.311,0.514
MAG-GUT91032,0.000,0.000,0.000,0.003,0.001,0.041,0.300
MAG-GUT91033,0.000,0.000,0.000,0.032,0.003,0.079,0.282
MAG-GUT91042,0.000,0.000,0.000,0.075,0.003,0.204,0.671
MAG-GUT91072,0.000,0.000,0.000,0.004,0.001,0.038,0.286
MAG-GUT91110,0.000,0.000,0.000,0.102,0.009,0.219,0.440
MAG-GUT91117,0.000,0.000,0.000,0.021,0.000,0.067,0.261
MAG-GUT91118,0.000,0.000,0.000,0.081,0.002,0.208,0.701
MAG-GUT91119,0.000,0.000,0.000,0.004,0.002,0.037,0.294
MAG-GUT91131,0.000,0.000,0.000,0.003,0.001,0.039,0.302
MAG-GUT91135,0.000,0.000,0.000,0.004,0.002,0.044,0.301
MAG-GUT91136,0.000,0.000,0.000,0.017,0.000,0.067,0.252
MAG-GUT91137,0.000,0.000,0.000,0.073,0.003,0.203,0.692
MAG-GUT9113,0.000,0.000,0.000,0.000,0.000,0.012,0.220
MAG-GUT91144,0.000,0.000,0.000,0.059,0.002,0.150,0.566
MAG-GUT91192,0.000,0.000,0.000,0.022,0.004,0.124,0.483
MAG-GUT91196,0.000,0.000,0.000,0.022,0.005,0.131,0.477
MAG-GUT91199,0.000,0.000,0.000,0.008,0.001,0.092,0.433
MAG-GUT91251,0.000,0.000,0.000,0.019,0.004,0.126,0.482
MAG-GUT91256,0.000,0.000,0.000,0.195,0.118,0.536,0.845
MAG-GUT91259,0.000,0.001,0.002,0.086,0.015,0.169,0.423
MAG-GUT91262,0.000,0.000,0.000,0.018,0.003,0.117,0.468
MAG-GUT91264,0.000,0.000,0.000,0.021,0.004,0.118,0.467
MAG-GUT91265,0.000,0.000,0.000,0.008,0.001,0.085,0.418
MAG-GUT91267,0.000,0.000,0.000,0.017,0.004,0.118,0.459
MAG-GUT91272,0.000,0.000,0.000,0.021,0.003,0.123,0.477
MAG-GUT91276,0.000,0.000,0.000,0.016,0.000,0.065,0.246
MAG-GUT91278,0.000,0.000,0.000,0.037,0.003,0.089,0.312
MAG-GUT91291,0.000,0.000,0.003,0.377,0.187,0.704,0.895
MAG-GUT91297,0.000,0.000,0.000,0.020,0.004,0.121,0.476
MAG-GUT91303,0.000,0.000,0.000,0.020,0.004,0.122,0.475
MAG-GUT91320,0.000,0.000,0.000,0.014,0.003,0.090,0.363
MAG-GUT91328,0.000,0.000,0.001,0.054,0.017,0.160,0.360
MAG-GUT91330,0.000,0.000,0.000,0.014,0.003,0.093,0.381
MAG-GUT91345,0.000,0.000,0.000,0.019,0.000,0.065,0.267
MAG-GUT91355,0.000,0.000,0.000,0.163,0.081,0.272,0.455
MAG-GUT91359,0.000,0.000,0.000,0.009,0.000,0.107,0.507
MAG-GUT91364,0.000,0.000,0.000,0.028,0.004,0.085,0.291
MAG-GUT91370,0.000,0.000,0.000,0.011,0.001,0.115,0.519
MAG-GUT91379,0.000,0.000,0.000,0.003,0.000,0.026,0.169
MAG-GUT91383,0.000,0.000,0.000,0.028,0.003,0.071,0.266
MAG-GUT91385,0.000,0.000,0.000,0.021,0.004,0.125,0.471
MAG-GUT91407,0.000,0.000,0.000,0.021,0.003,0.063,0.385
MAG-GUT91430,0.000,0.000,0.000,0.006,0.000,0.080,0.414
MAG-GUT91432,0.000,0.000,0.000,0.008,0.000,0.083,0.424
MAG-GUT91468,0.000,0.000,0.000,0.023,0.003,0.132,0.490
MAG-GUT91470,0.000,0.000,0.000,0.025,0.006,0.131,0.500
MAG-GUT91475,0.000,0.000,0.000,0.026,0.000,0.090,0.313
MAG-GUT91486,0.000,0.000,0.000,0.022,0.005,0.129,0.504
MAG-GUT91490,0.000,0.000,0.000,0.021,0.005,0.123,0.503
MAG-GUT91491,0.000,0.000,0.000,0.022,0.004,0.126,0.489
MAG-GUT91492,0.000,0.000,0.000,0.022,0.005,0.130,0.511
MAG-GUT91493,0.000,0.000,0.000,0.010,0.001,0.119,0.538
MAG-GUT91496,0.000,0.000,0.000,0.018,0.006,0.129,0.495
MAG-GUT91520,0.000,0.000,0.000,0.022,0.004,0.129,0.486
MAG-GUT91528,0.000,0.001,0.001,0.071,0.010,0.151,0.385
MAG-GUT91536,0.000,0.000,0.000,0.017,0.004,0.112,0.446
MAG-GUT91537,0.000,0.000,0.000,0.002,0.000,0.027,0.174
MAG-GUT91546,0.000,0.000,0.000,0.017,0.003,0.105,0.430
MAG-GUT91549,0.000,0.001,0.001,0.074,0.013,0.144,0.374
MAG-GUT91566,0.000,0.000,0.000,0.001,0.000,0.014,0.220
MAG-GUT91568,0.000,0.000,0.000,0.019,0.003,0.111,0.433
MAG-GUT91584,0.000,0.000,0.000,0.011,0.001,0.108,0.529
MAG-GUT9158,0.000,0.000,0.000,0.155,0.032,0.244,0.526
MAG-GUT915,0.000,0.000,0.000,0.054,0.002,0.150,0.572
MAG-GUT91600,0.000,0.000,0.000,0.019,0.000,0.067,0.268
MAG-GUT91603,0.000,0.000,0.000,0.019,0.000,0.074,0.280
MAG-GUT91622,0.000,0.000,0.000,0.008,0.001,0.082,0.421
MAG-GUT91631,0.000,0.000,0.004,0.117,0.044,0.271,0.418
MAG-GUT91633,0.000,0.000,0.000,0.260,0.107,0.608,0.904
MAG-GUT91672,0.000,0.000,0.000,0.135,0.078,0.475,0.683
MAG-GUT91675,0.000,0.000,0.000,0.146,0.083,0.507,0.728
MAG-GUT91702,0.000,0.000,0.000,0.000,0.000,0.016,0.213
MAG-GUT91705,0.000,0.000,0.000,0.010,0.001,0.087,0.444
MAG-GUT91712,0.000,0.000,0.000,0.022,0.004,0.126,0.474
MAG-GUT91717,0.000,0.000,0.000,0.022,0.003,0.127,0.474
MAG-GUT91733,0.000,0.000,0.000,0.083,0.008,0.195,0.543
