"Supplementary Table S9. Read-level specificity of different model architectures on variable-length reads simulated from 3,269 MAGs excluded from training",,,,,,,
MAG_ID_ENA,ResNet-like CNN,CNN + LSTM,Seq2species,Embed + Pool,Embed + CNN,Embed + LSTM,Embed + LSTM + Attention
MAG-GUT85068,0.000,1.000,0.000,0.471,1.000,0.482,0.772
MAG-GUT85070,0.000,0.000,0.000,0.991,1.000,0.988,0.969
MAG-GUT85090,0.000,0.000,0.000,0.990,0.786,0.998,0.996
MAG-GUT85104,0.000,0.000,0.750,0.937,0.889,0.876,0.946
MAG-GUT85118,0.000,0.000,0.000,0.174,0.024,0.454,0.885
MAG-GUT85125,0.000,1.000,0.994,0.997,1.000,0.995,0.985
MAG-GUT85133,0.000,0.000,0.000,0.517,0.091,0.722,0.772
MAG-GUT85136,0.000,0.000,0.000,0.981,0.846,0.984,0.991
MAG-GUT85141,0.000,1.000,1.000,0.992,0.997,0.991,0.990
MAG-GUT8521,0.000,0.000,0.000,0.996,0.958,0.990,0.976
MAG-GUT8523,0.000,0.000,0.500,0.970,0.864,0.934,0.913
MAG-GUT85260,0.000,0.000,0.500,0.200,0.000,0.498,0.906
MAG-GUT85264,0.000,1.000,0.000,0.697,0.750,0.432,0.776
MAG-GUT8529,0.000,1.000,0.994,0.999,1.000,0.998,0.994
MAG-GUT85312,0.000,0.000,0.000,0.943,0.968,0.980,0.877
MAG-GUT8531,0.000,1.000,1.000,0.988,0.972,0.985,0.977
MAG-GUT85378,0.000,1.000,0.000,0.827,0.250,0.922,0.967
MAG-GUT85381,0.000,0.000,0.800,0.226,0.063,0.473,0.916
MAG-GUT85458,0.000,0.000,0.333,0.204,0.107,0.485,0.914
MAG-GUT85462,0.000,1.000,0.500,0.998,0.997,0.998,0.996
MAG-GUT85491,0.000,0.000,0.000,0.907,0.500,0.904,0.968
MAG-GUT85493,0.000,0.000,0.500,0.204,0.125,0.479,0.884
MAG-GUT85568,0.000,0.000,0.600,0.990,0.600,0.994,0.993
MAG-GUT85578,0.000,0.000,1.000,0.203,0.000,0.475,0.896
MAG-GUT85582,0.000,0.667,0.000,0.886,0.133,0.919,0.968
MAG-GUT85601,0.000,0.000,0.000,0.998,0.993,0.997,0.995
MAG-GUT85677,0.000,0.000,0.000,0.754,0.375,0.913,0.955
MAG-GUT85702,0.000,1.000,0.667,0.996,0.997,0.995,0.994
MAG-GUT85763,0.000,0.000,0.250,0.233,0.227,0.480,0.898
MAG-GUT85785,0.000,0.000,0.000,0.213,0.022,0.503,0.910
MAG-GUT85792,0.000,0.000,0.750,0.204,0.030,0.484,0.902
MAG-GUT85822,0.000,0.000,0.200,0.165,0.000,0.491,0.891
MAG-GUT85843,0.000,0.000,0.500,0.223,0.135,0.455,0.888
MAG-GUT85846,0.000,0.000,0.000,0.866,0.000,0.965,0.947
MAG-GUT85866,0.000,0.000,1.000,0.157,0.000,0.466,0.877
MAG-GUT85881,0.000,1.000,1.000,0.974,0.833,0.981,0.986
MAG-GUT85904,0.000,0.000,1.000,0.000,0.000,0.552,0.626
MAG-GUT85906,0.000,1.000,1.000,0.999,0.997,0.999,0.996
MAG-GUT85919,0.000,0.000,0.000,0.500,0.000,0.662,0.629
MAG-GUT85926,0.000,1.000,1.000,0.992,0.953,0.991,0.990
MAG-GUT85992,0.000,0.000,0.000,0.998,0.988,0.996,0.992
MAG-GUT86091,0.000,0.000,0.000,0.994,0.667,0.995,0.991
MAG-GUT86112,0.000,0.000,0.000,0.853,0.525,0.889,0.974
MAG-GUT8612,0.000,0.000,0.000,0.870,0.733,0.821,0.497
MAG-GUT86199,0.000,0.000,0.500,0.188,0.059,0.451,0.900
MAG-GUT86276,0.000,1.000,0.979,0.987,0.976,0.986,0.985
MAG-GUT86281,0.000,0.000,0.800,0.204,0.000,0.487,0.901
MAG-GUT86329,0.000,0.000,0.500,0.996,0.987,0.992,0.991
MAG-GUT86338,0.000,0.000,0.333,0.171,0.025,0.457,0.882
MAG-GUT8633,0.000,0.000,0.667,0.201,0.111,0.488,0.899
MAG-GUT86341,0.000,1.000,1.000,0.997,0.986,0.995,0.988
MAG-GUT86352,0.000,1.000,0.800,0.999,1.000,0.999,0.998
MAG-GUT86360,0.000,0.000,0.000,0.225,0.036,0.484,0.904
MAG-GUT86368,0.000,0.000,0.000,0.552,0.800,0.482,0.761
MAG-GUT86370,0.000,0.000,0.000,0.810,0.222,0.943,0.973
MAG-GUT86385,0.000,0.000,0.250,0.197,0.000,0.488,0.903
MAG-GUT86388,0.000,0.000,0.333,0.175,0.086,0.493,0.899
MAG-GUT8640,0.000,0.000,0.000,0.813,0.889,0.799,0.797
MAG-GUT86439,0.000,1.000,0.973,0.997,0.929,0.995,0.993
MAG-GUT86504,0.000,0.000,0.000,0.968,1.000,0.936,0.931
MAG-GUT86514,0.000,0.000,0.875,0.989,0.986,0.994,0.996
MAG-GUT86544,0.000,0.000,1.000,0.962,0.890,0.918,0.912
MAG-GUT86559,0.000,0.000,0.333,0.184,0.000,0.459,0.896
MAG-GUT86569,0.000,0.000,0.000,1.000,0.000,0.961,0.971
MAG-GUT86570,0.000,0.000,0.600,0.998,0.995,0.994,0.994
MAG-GUT86606,0.000,0.000,0.000,0.994,0.968,0.997,0.991
MAG-GUT86612,0.000,0.000,0.833,0.218,0.030,0.491,0.897
MAG-GUT86613,0.000,0.000,0.000,1.000,1.000,0.996,0.996
MAG-GUT86727,0.000,1.000,1.000,1.000,1.000,1.000,0.999
MAG-GUT86747,0.000,1.000,0.000,0.995,0.997,0.995,0.995
MAG-GUT86758,0.000,0.929,0.000,0.996,0.992,0.992,0.994
MAG-GUT86853,0.000,1.000,0.948,0.984,0.970,0.992,0.991
MAG-GUT86868,0.000,0.000,0.600,0.840,0.042,0.955,0.990
MAG-GUT86870,0.000,0.000,0.000,0.935,0.893,0.875,0.933
MAG-GUT8687,0.000,1.000,1.000,0.985,0.991,0.979,0.979
MAG-GUT86935,0.000,1.000,0.949,0.992,0.975,0.992,0.992
MAG-GUT87091,0.000,0.000,0.800,0.778,0.000,0.940,0.987
MAG-GUT87133,0.000,1.000,1.000,0.945,0.733,0.949,0.977
MAG-GUT87142,0.000,1.000,0.994,0.998,0.998,0.995,0.986
MAG-GUT87208,0.000,0.969,0.987,0.986,0.949,0.990,0.991
MAG-GUT87253,0.000,1.000,1.000,0.998,0.997,0.994,0.982
MAG-GUT87297,0.000,0.958,0.974,0.988,0.978,0.991,0.992
MAG-GUT87358,0.000,1.000,0.949,0.988,0.973,0.992,0.990
MAG-GUT87407,0.000,0.000,0.000,1.000,0.964,0.966,0.781
MAG-GUT87479,0.000,0.000,0.500,0.917,0.950,0.869,0.929
MAG-GUT87486,0.000,0.000,0.250,0.866,0.000,0.965,0.993
MAG-GUT87573,0.000,0.000,0.000,0.822,0.000,0.950,0.987
MAG-GUT87575,0.000,0.000,0.000,0.906,0.824,0.876,0.938
MAG-GUT87621,0.000,0.000,0.000,1.000,1.000,0.988,0.796
MAG-GUT87674,0.000,0.000,0.000,0.971,1.000,0.967,0.779
MAG-GUT8776,0.000,1.000,1.000,0.987,0.993,0.981,0.974
MAG-GUT87793,0.000,1.000,0.970,0.983,0.950,0.994,0.992
MAG-GUT87821,0.000,0.000,0.000,0.900,0.500,0.934,0.899
MAG-GUT87828,0.000,0.000,0.000,0.830,0.000,0.945,0.987
MAG-GUT87833,0.000,0.000,0.000,0.928,0.778,0.868,0.937
MAG-GUT87851,0.000,1.000,0.600,0.889,0.600,0.942,0.966
MAG-GUT87861,0.000,1.000,1.000,0.997,0.997,0.995,0.984
MAG-GUT87873,0.000,0.000,0.000,0.930,0.500,0.953,0.903
MAG-GUT87904,0.000,1.000,0.000,0.843,0.985,0.561,0.714
MAG-GUT8790,0.000,0.000,0.500,0.986,0.667,0.983,0.983
MAG-GUT87941,0.000,0.000,0.000,1.000,1.000,0.979,0.778
MAG-GUT87994,0.000,0.000,0.000,0.899,1.000,0.547,0.702
MAG-GUT88016,0.000,0.889,0.000,0.996,0.991,0.994,0.993
MAG-GUT88052,0.000,0.000,0.000,0.994,0.926,0.997,0.989
MAG-GUT88081,0.000,0.000,0.000,0.930,0.731,0.883,0.937
MAG-GUT88085,0.000,0.000,0.000,0.949,0.000,0.984,0.997
MAG-GUT88142,0.000,1.000,0.875,0.926,0.583,0.938,0.976
MAG-GUT88218,0.000,0.000,1.000,0.955,0.000,0.983,0.998
MAG-GUT88255,0.000,0.000,1.000,0.939,0.690,0.866,0.932
MAG-GUT88257,0.000,0.000,0.500,0.915,0.000,0.983,0.997
MAG-GUT88263,0.000,1.000,0.945,0.986,0.977,0.992,0.993
MAG-GUT88291,0.000,1.000,0.970,0.983,0.981,0.993,0.991
MAG-GUT88359,0.000,1.000,1.000,0.999,1.000,0.995,0.984
MAG-GUT8839,0.000,1.000,1.000,0.999,1.000,0.998,0.990
MAG-GUT88444,0.000,0.000,0.000,0.996,1.000,0.991,0.969
MAG-GUT88477,0.000,1.000,0.625,0.907,0.556,0.958,0.978
MAG-GUT88487,0.000,1.000,0.994,0.999,1.000,0.996,0.984
MAG-GUT8851,0.000,0.000,0.000,0.987,1.000,0.993,0.994
MAG-GUT88563,0.000,1.000,1.000,0.982,0.977,0.991,0.991
MAG-GUT88626,0.000,1.000,0.971,0.987,0.966,0.993,0.993
MAG-GUT88654,0.000,0.000,0.667,0.761,0.418,0.917,0.959
MAG-GUT88679,0.000,0.000,0.600,0.952,0.000,0.987,0.997
MAG-GUT88680,0.000,0.000,1.000,0.921,0.800,0.868,0.935
MAG-GUT88709,0.000,1.000,1.000,0.636,0.333,0.917,0.957
MAG-GUT88714,0.000,0.000,0.000,0.968,1.000,0.964,0.776
MAG-GUT88733,0.000,0.000,0.000,0.972,1.000,0.976,0.770
MAG-GUT88737,0.000,0.000,0.000,0.957,1.000,0.977,0.798
MAG-GUT88746,0.000,1.000,1.000,0.939,0.714,0.953,0.982
MAG-GUT88811,0.000,0.000,0.000,0.780,0.250,0.885,0.928
MAG-GUT88824,0.000,1.000,0.993,0.997,0.997,0.993,0.981
MAG-GUT88854,0.000,1.000,1.000,0.987,0.985,0.992,0.992
MAG-GUT88862,0.000,0.000,0.333,0.835,0.000,0.961,0.988
MAG-GUT88876,0.000,0.000,0.000,0.968,1.000,0.968,0.775
MAG-GUT88891,0.000,1.000,0.953,0.984,0.957,0.994,0.992
MAG-GUT88995,0.000,1.000,0.500,0.942,0.765,0.876,0.935
MAG-GUT89009,0.000,1.000,0.974,0.982,0.970,0.991,0.992
MAG-GUT89050,0.000,0.571,0.974,0.997,0.981,0.979,0.984
MAG-GUT89068,0.000,0.000,0.000,1.000,1.000,0.981,0.800
MAG-GUT89102,0.000,0.000,0.000,0.989,0.921,0.995,0.994
MAG-GUT89162,0.000,1.000,0.980,0.999,1.000,1.000,0.997
MAG-GUT89164,0.000,0.833,0.982,0.994,0.979,0.977,0.985
MAG-GUT89179,0.000,0.000,0.000,0.976,1.000,0.974,0.794
MAG-GUT89180,0.000,0.000,0.000,0.932,0.737,0.877,0.942
MAG-GUT89204,0.000,0.000,0.000,0.976,1.000,0.984,0.788
MAG-GUT89205,0.000,0.000,0.000,0.871,1.000,0.930,0.881
MAG-GUT89206,0.000,0.000,0.000,0.921,0.938,0.881,0.948
MAG-GUT89239,0.000,0.000,1.000,0.933,0.905,0.876,0.930
MAG-GUT89244,0.000,0.583,0.988,0.995,0.986,0.978,0.986
MAG-GUT89246,0.000,0.889,0.976,0.999,1.000,1.000,0.999
MAG-GUT89255,0.000,0.000,0.000,0.983,0.930,0.987,0.986
MAG-GUT89273,0.000,0.000,0.000,0.882,0.556,0.860,0.898
MAG-GUT89279,0.000,0.000,1.000,0.942,0.758,0.888,0.945
MAG-GUT89282,0.000,0.000,0.000,0.998,0.990,0.998,0.998
MAG-GUT8928,0.000,1.000,0.994,0.997,1.000,0.998,0.990
MAG-GUT89290,0.000,0.000,1.000,0.945,0.842,0.887,0.938
MAG-GUT89291,0.000,0.000,0.000,0.877,0.250,0.917,0.888
MAG-GUT89292,0.000,0.000,0.000,1.000,1.000,0.993,0.793
MAG-GUT89309,0.000,0.000,0.000,0.989,0.971,0.991,0.988
MAG-GUT89315,0.000,0.000,0.000,0.939,0.882,0.877,0.941
MAG-GUT89317,0.000,0.000,0.000,0.955,1.000,0.978,0.787
MAG-GUT89318,0.000,0.000,0.000,0.891,0.833,0.912,0.887
MAG-GUT89323,0.000,1.000,1.000,1.000,1.000,1.000,0.999
MAG-GUT89332,0.000,0.000,0.000,0.893,0.508,0.856,0.892
MAG-GUT89335,0.000,0.000,0.000,0.984,0.956,0.989,0.987
MAG-GUT89344,0.000,0.000,1.000,0.950,0.879,0.893,0.943
MAG-GUT89353,0.000,0.000,0.000,0.928,0.781,0.887,0.940
MAG-GUT89355,0.000,0.000,0.000,0.951,1.000,0.971,0.792
MAG-GUT89356,0.000,0.000,0.000,0.889,0.400,0.923,0.875
MAG-GUT89363,0.000,0.000,0.000,0.933,1.000,0.973,0.785
MAG-GUT89364,0.000,0.000,0.000,0.882,0.865,0.883,0.843
MAG-GUT8940,0.000,0.000,0.000,0.810,0.900,0.805,0.786
MAG-GUT89413,0.000,0.000,0.000,1.000,1.000,0.982,0.802
MAG-GUT89416,0.000,0.000,0.000,0.943,0.917,0.896,0.951
MAG-GUT89571,0.000,0.000,0.000,0.930,0.840,0.881,0.944
MAG-GUT89577,0.000,0.000,0.000,0.997,0.992,1.000,0.996
MAG-GUT8958,0.000,0.000,0.600,0.232,0.077,0.449,0.897
MAG-GUT89608,0.000,1.000,0.984,0.990,0.997,0.988,0.988
MAG-GUT89668,0.000,0.000,0.000,0.885,0.511,0.848,0.896
MAG-GUT89684,0.000,0.000,0.000,0.888,0.596,0.874,0.902
MAG-GUT89695,0.000,0.000,0.000,0.900,0.644,0.850,0.906
MAG-GUT89697,0.000,0.000,0.000,0.893,0.596,0.858,0.899
MAG-GUT89717,0.000,0.000,0.000,0.913,0.400,0.932,0.885
MAG-GUT89719,0.000,0.000,1.000,0.931,0.806,0.883,0.948
MAG-GUT89720,0.000,0.000,0.000,0.972,1.000,0.973,0.793
MAG-GUT89735,0.000,0.000,0.000,0.979,0.892,0.986,0.985
MAG-GUT89747,0.000,0.000,0.000,0.991,0.938,0.996,0.994
MAG-GUT89772,0.000,1.000,0.971,0.995,0.985,0.980,0.984
MAG-GUT89784,0.000,1.000,0.992,1.000,1.000,1.000,0.998
MAG-GUT89815,0.000,0.900,0.978,0.999,1.000,1.000,0.997
MAG-GUT89816,0.000,0.778,0.974,0.995,0.985,0.981,0.984
MAG-GUT89833,0.000,0.000,0.000,0.995,0.990,0.997,0.996
MAG-GUT89836,0.000,0.000,0.000,0.987,0.955,0.990,0.988
MAG-GUT89851,0.000,0.778,0.983,0.995,0.980,0.977,0.984
MAG-GUT89852,0.000,1.000,0.967,1.000,0.999,1.000,0.998
MAG-GUT89858,0.000,0.000,0.000,0.899,0.511,0.869,0.896
MAG-GUT89860,0.000,0.000,0.000,0.880,0.659,0.856,0.896
MAG-GUT89868,0.000,0.000,0.333,0.940,0.964,0.886,0.948
MAG-GUT89896,0.000,0.000,1.000,0.938,0.710,0.882,0.945
MAG-GUT8993,0.000,0.000,0.972,1.000,1.000,0.999,0.995
MAG-GUT89941,0.000,0.000,0.000,0.869,0.524,0.875,0.892
MAG-GUT89959,0.000,1.000,0.977,1.000,1.000,0.999,0.998
MAG-GUT89992,0.000,0.000,0.000,0.974,1.000,0.992,0.820
MAG-GUT90020,0.000,1.000,0.986,1.000,0.999,0.999,0.997
MAG-GUT90054,0.000,1.000,0.986,0.989,0.997,0.990,0.988
MAG-GUT9005,0.000,1.000,0.979,0.999,0.991,0.996,0.980
MAG-GUT90064,0.000,0.000,0.000,0.925,1.000,0.969,0.800
MAG-GUT90076,0.000,0.000,0.000,0.896,0.970,0.879,0.844
MAG-GUT90077,0.000,0.000,0.000,0.938,1.000,0.970,0.786
MAG-GUT90087,0.000,0.000,1.000,0.938,0.833,0.896,0.945
MAG-GUT90090,0.000,0.000,0.000,0.995,0.983,0.997,0.997
MAG-GUT90107,0.000,0.000,0.000,0.957,1.000,0.975,0.788
MAG-GUT90108,0.000,0.000,0.000,0.859,0.500,0.919,0.874
MAG-GUT90109,0.000,0.000,1.000,0.937,0.833,0.876,0.944
MAG-GUT90127,0.000,0.000,0.000,0.909,1.000,0.979,0.780
MAG-GUT90143,0.000,0.571,0.988,0.998,0.978,0.980,0.988
MAG-GUT90165,0.000,0.000,0.000,0.922,0.733,0.883,0.945
MAG-GUT90167,0.000,0.000,0.000,0.972,1.000,0.971,0.803
MAG-GUT90168,0.000,0.000,0.000,0.872,0.500,0.925,0.889
MAG-GUT9016,0.000,0.000,0.000,0.978,1.000,0.971,0.937
MAG-GUT90189,0.000,0.000,0.000,1.000,1.000,0.974,0.780
MAG-GUT90190,0.000,0.000,0.000,0.884,0.167,0.909,0.884
MAG-GUT90191,0.000,0.000,0.667,0.938,0.960,0.882,0.940
MAG-GUT90251,0.000,0.000,0.000,0.967,1.000,0.958,0.782
MAG-GUT90266,0.000,0.000,0.000,0.972,1.000,0.962,0.788
MAG-GUT90290,0.000,0.000,0.500,0.934,0.926,0.881,0.943
MAG-GUT90291,0.000,0.000,0.000,0.973,1.000,0.981,0.793
MAG-GUT90292,0.000,0.000,0.000,0.940,0.000,0.910,0.886
MAG-GUT90323,0.000,0.000,0.000,0.933,0.828,0.890,0.950
MAG-GUT90362,0.000,0.857,0.992,0.989,0.997,0.989,0.990
MAG-GUT90367,0.000,0.000,0.000,0.874,0.889,0.852,0.837
MAG-GUT90368,0.000,0.000,0.000,1.000,1.000,0.977,0.790
MAG-GUT90390,0.000,0.000,0.000,0.970,0.929,0.980,0.815
MAG-GUT90408,0.000,0.583,0.986,0.995,0.980,0.979,0.985
MAG-GUT90429,0.000,0.000,0.000,0.865,1.000,0.969,0.792
MAG-GUT90441,0.000,0.800,0.971,0.999,1.000,1.000,0.997
MAG-GUT90442,0.000,0.375,0.988,0.995,0.981,0.980,0.984
MAG-GUT90444,0.000,0.000,0.000,0.868,0.544,0.857,0.895
MAG-GUT90475,0.000,0.000,0.000,0.886,0.537,0.859,0.897
MAG-GUT90479,0.000,0.000,0.000,0.945,0.800,0.880,0.948
MAG-GUT90502,0.000,0.000,1.000,0.931,0.853,0.886,0.945
MAG-GUT90505,0.000,0.000,0.000,0.979,1.000,0.980,0.791
MAG-GUT90506,0.000,0.000,0.000,0.941,0.759,0.891,0.940
MAG-GUT90508,0.000,0.000,0.000,0.901,0.595,0.874,0.898
MAG-GUT90581,0.000,0.000,0.000,0.874,0.537,0.855,0.901
MAG-GUT90583,0.000,0.000,0.868,0.998,0.997,0.997,0.995
MAG-GUT90598,0.000,0.000,0.000,0.952,1.000,0.995,0.782
MAG-GUT90600,0.000,0.000,0.000,0.885,0.953,0.896,0.847
MAG-GUT90614,0.000,0.833,0.982,0.999,0.999,1.000,0.999
MAG-GUT90615,0.000,0.600,0.975,0.996,0.980,0.979,0.985
MAG-GUT90630,0.000,0.000,0.000,0.975,1.000,0.968,0.782
MAG-GUT90634,0.000,0.000,0.000,0.872,0.909,0.872,0.843
MAG-GUT90636,0.000,0.000,0.000,0.953,1.000,0.975,0.798
MAG-GUT90671,0.000,1.000,0.986,0.999,0.996,1.000,0.997
MAG-GUT90675,0.000,1.000,0.982,0.991,0.999,0.990,0.987
MAG-GUT90682,0.000,1.000,0.981,1.000,1.000,1.000,0.998
MAG-GUT90683,0.000,0.667,0.982,0.995,0.983,0.982,0.987
MAG-GUT90686,0.000,0.000,1.000,0.922,0.818,0.889,0.954
MAG-GUT90694,0.000,0.000,0.000,0.994,0.949,0.996,0.994
MAG-GUT90699,0.000,0.000,1.000,0.929,0.935,0.895,0.950
MAG-GUT9069,0.000,0.000,0.571,0.208,0.043,0.470,0.903
MAG-GUT90730,0.000,1.000,0.985,0.999,1.000,1.000,0.998
MAG-GUT90775,0.000,1.000,0.985,1.000,1.000,1.000,0.997
MAG-GUT90777,0.000,0.000,0.000,1.000,1.000,0.974,0.795
MAG-GUT9085,0.000,1.000,0.947,0.966,0.895,0.976,0.984
MAG-GUT90901,0.000,0.000,0.000,0.970,1.000,0.973,0.799
MAG-GUT9090,0.000,0.000,1.000,0.995,1.000,0.996,0.996
MAG-GUT90913,0.000,0.000,0.000,0.880,0.553,0.850,0.896
MAG-GUT90941,0.000,1.000,0.993,0.999,1.000,1.000,0.998
MAG-GUT90946,0.000,0.000,0.000,1.000,1.000,0.974,0.795
MAG-GUT90947,0.000,0.000,0.000,0.936,0.600,0.933,0.890
MAG-GUT90963,0.000,1.000,0.968,0.993,0.999,0.991,0.987
MAG-GUT90975,0.000,0.000,0.000,0.977,1.000,0.982,0.799
MAG-GUT90976,0.000,0.000,0.000,0.954,0.879,0.883,0.941
MAG-GUT90977,0.000,0.000,0.000,0.881,0.429,0.911,0.874
MAG-GUT90995,0.000,1.000,0.985,1.000,1.000,1.000,0.998
MAG-GUT90996,0.000,0.667,0.982,0.996,0.980,0.979,0.985
MAG-GUT90,0.000,0.000,0.833,0.178,0.043,0.474,0.879
MAG-GUT91012,0.000,0.429,0.982,0.996,0.983,0.980,0.983
MAG-GUT91014,0.000,1.000,0.983,1.000,1.000,0.999,0.999
MAG-GUT91032,0.000,0.000,0.000,1.000,1.000,0.981,0.795
MAG-GUT91033,0.000,0.000,0.000,0.892,0.909,0.872,0.849
MAG-GUT91042,0.000,0.000,0.000,0.945,0.846,0.893,0.946
MAG-GUT91072,0.000,0.000,0.000,0.972,0.933,0.987,0.798
MAG-GUT91110,0.000,0.000,0.000,0.994,0.979,0.996,0.997
MAG-GUT91117,0.000,0.000,0.000,0.909,0.667,0.909,0.876
MAG-GUT91118,0.000,0.000,1.000,0.936,0.833,0.883,0.945
MAG-GUT91119,0.000,0.000,0.000,0.973,1.000,0.987,0.792
MAG-GUT91131,0.000,0.000,0.000,0.969,0.929,0.983,0.808
MAG-GUT91135,0.000,0.000,0.000,0.976,1.000,0.984,0.795
MAG-GUT91136,0.000,0.000,0.000,0.910,0.400,0.924,0.888
MAG-GUT91137,0.000,0.000,0.000,0.941,0.929,0.884,0.941
MAG-GUT9113,0.000,0.000,0.000,0.111,0.000,0.580,0.881
MAG-GUT91144,0.000,0.000,0.000,0.902,0.420,0.857,0.900
MAG-GUT91192,0.000,0.000,0.000,1.000,1.000,0.999,0.998
MAG-GUT91196,0.000,0.000,1.000,1.000,1.000,0.998,0.999
MAG-GUT91199,0.000,0.000,0.000,1.000,1.000,0.998,0.998
MAG-GUT91251,0.000,0.000,0.000,0.979,0.976,0.996,0.998
MAG-GUT91256,0.000,0.000,0.000,0.983,0.988,0.987,0.980
MAG-GUT91259,0.000,1.000,1.000,0.989,0.967,0.991,0.981
MAG-GUT91262,0.000,0.000,0.000,0.994,1.000,0.999,0.998
MAG-GUT91264,0.000,0.000,0.000,0.995,1.000,1.000,0.997
MAG-GUT91265,0.000,0.000,0.000,1.000,1.000,0.995,0.998
MAG-GUT91267,0.000,0.000,0.000,1.000,0.977,0.998,0.997
MAG-GUT91272,0.000,0.000,0.000,0.995,1.000,0.998,0.996
MAG-GUT91276,0.000,0.000,0.000,0.877,0.000,0.921,0.886
MAG-GUT91278,0.000,0.000,0.000,0.914,0.895,0.875,0.848
MAG-GUT91291,0.000,0.000,1.000,0.998,0.999,0.997,0.995
MAG-GUT91297,0.000,0.000,0.000,1.000,1.000,0.999,0.997
MAG-GUT91303,0.000,0.000,0.000,1.000,1.000,1.000,0.999
MAG-GUT91320,0.000,0.000,0.000,1.000,1.000,0.998,0.998
MAG-GUT91328,0.000,0.000,1.000,0.987,0.994,0.974,0.950
MAG-GUT91330,0.000,0.000,0.000,1.000,1.000,1.000,0.997
MAG-GUT91345,0.000,0.000,0.000,0.869,0.250,0.912,0.879
MAG-GUT91355,0.000,0.000,0.000,0.999,1.000,0.999,0.997
MAG-GUT91359,0.000,0.000,0.000,1.000,1.000,0.996,0.998
MAG-GUT91364,0.000,0.000,0.000,0.883,0.795,0.882,0.852
MAG-GUT91370,0.000,0.000,0.000,0.922,0.571,0.987,0.996
MAG-GUT91379,0.000,0.000,0.000,1.000,1.000,0.996,0.993
MAG-GUT91383,0.000,0.000,0.000,0.868,0.970,0.882,0.855
MAG-GUT91385,0.000,0.000,1.000,1.000,1.000,0.999,0.999
MAG-GUT91407,0.000,0.000,0.000,0.995,1.000,0.992,0.987
MAG-GUT91430,0.000,0.000,0.000,1.000,1.000,0.995,0.996
MAG-GUT91432,0.000,0.000,0.000,0.987,0.750,0.996,0.997
MAG-GUT91468,0.000,0.000,0.000,1.000,1.000,1.000,0.999
MAG-GUT91470,0.000,0.000,0.000,1.000,1.000,0.999,0.999
MAG-GUT91475,0.000,0.000,0.000,0.945,0.500,0.930,0.899
MAG-GUT91486,0.000,0.000,0.000,0.995,1.000,1.000,0.999
MAG-GUT91490,0.000,0.000,0.000,0.981,0.943,0.991,0.995
MAG-GUT91491,0.000,0.000,0.000,0.991,1.000,0.998,0.998
MAG-GUT91492,0.000,0.000,0.333,1.000,1.000,0.999,0.998
MAG-GUT91493,0.000,0.000,0.000,1.000,1.000,1.000,0.999
MAG-GUT91496,0.000,0.000,1.000,1.000,1.000,1.000,0.998
MAG-GUT91520,0.000,0.000,0.000,0.996,1.000,1.000,0.999
MAG-GUT91528,0.000,1.000,0.867,0.986,0.951,0.990,0.977
MAG-GUT91536,0.000,0.000,0.000,0.960,0.976,0.985,0.992
MAG-GUT91537,0.000,0.000,0.000,1.000,1.000,1.000,0.993
MAG-GUT91546,0.000,0.000,0.000,0.994,1.000,0.992,0.995
MAG-GUT91549,0.000,1.000,0.917,0.975,0.927,0.985,0.975
MAG-GUT91566,0.000,0.000,1.000,1.000,0.000,1.000,0.996
MAG-GUT91568,0.000,0.000,0.000,1.000,1.000,1.000,0.998
MAG-GUT91584,0.000,0.000,0.000,0.991,0.714,0.994,0.998
MAG-GUT9158,0.000,0.000,0.000,0.997,0.991,0.993,0.986
MAG-GUT915,0.000,0.000,0.000,0.865,0.524,0.870,0.898
MAG-GUT91600,0.000,0.000,0.000,0.880,0.200,0.911,0.890
MAG-GUT91603,0.000,0.000,0.000,0.806,0.273,0.875,0.871
MAG-GUT91622,0.000,0.000,0.000,1.000,1.000,0.998,0.998
MAG-GUT91631,0.000,1.000,1.000,0.989,0.993,0.973,0.945
MAG-GUT91633,0.000,0.000,1.000,0.998,0.996,0.999,0.998
MAG-GUT91672,0.000,0.000,0.000,0.981,0.985,0.990,0.979
MAG-GUT91675,0.000,0.000,0.000,0.995,0.995,0.993,0.984
MAG-GUT91702,0.000,0.000,0.500,0.222,0.000,0.872,0.984
MAG-GUT91705,0.000,0.000,0.000,0.990,0.929,0.993,0.999
MAG-GUT91712,0.000,0.000,0.000,1.000,1.000,1.000,0.999
MAG-GUT91717,0.000,0.000,0.000,1.000,1.000,0.999,0.999
MAG-GUT91733,0.000,0.000,0.000,0.986,0.908,0.986,0.965
MAG-GUT91735,0.000,0.000,0.000,0.985,0.914,0.986,0.967
MAG-GUT91736,0.000,0.000,0.000,0.985,1.000,0.994,0.995
MAG-GUT91762,0.000,0.000,0.000,0.985,0.977,0.996,0.997
MAG-GUT9176,0.000,1.000,1.000,0.996,0.997,0.994,0.985
MAG-GUT91779,0.000,0.000,0.000,1.000,1.000,0.997,0.997
MAG-GUT91793,0.000,0.600,0.972,0.990,0.983,0.972,0.977
MAG-GUT91815,0.000,0.000,1.000,1.000,1.000,0.999,0.995
MAG-GUT91816,0.000,0.000,0.000,1.000,1.000,1.000,0.995
MAG-GUT91818,0.000,0.000,1.000,1.000,1.000,0.998,0.997
MAG-GUT91821,0.000,0.000,0.000,1.000,0.977,1.000,0.994
